"e315ab6","Gary Gregory","2021-06-06 10:45:18 -0400","Merge branch 'master' of https://gitbox.apache.org/repos/asf/commons-ognl.git"
"c1b00e9","Gary Gregory","2021-06-06 10:45:10 -0400","Replace Java 15 with Java 16 in Travis CI."
"e3b5ebd","Lukasz Lenart","2021-05-28 08:11:35 +0200","Merge pull request #38 from apache/dependabot/github_actions/actions/cache-2.1.6"
"986cb74","dependabot[bot]","2021-05-28 05:50:50 +0000","Bump actions/cache from 2.1.5 to 2.1.6"
"5f9dcfa","dependabot[bot]","2021-05-14 06:00:12 +0000","Bump ognl from 3.2.18 to 3.2.21"
"41fe900","dependabot[bot]","2021-05-10 08:29:37 +0000","Bump javassist from 3.27.0-GA to 3.28.0-GA"
"6874ddc","Sebb","2021-04-23 00:18:04 +0100","Fix up old antrun syntax"
"b82fc66","dependabot[bot]","2021-04-19 08:16:08 +0000","Bump easymock from 4.2 to 4.3"
"692a78e","Lukasz Lenart","2021-04-13 08:46:43 +0200","Merge pull request #34 from apache/dependabot/github_actions/actions/cache-v2.1.5"
"bf161f9","dependabot[bot]","2021-04-13 06:43:48 +0000","Bump actions/cache from v2.1.4 to v2.1.5"
"a09e288","Lukasz Lenart","2021-04-06 08:50:22 +0200","Upgrades to actions/setup-java@v2 Closes #33"
"92e65b8","Gary Gregory","2021-03-17 15:51:35 -0400","Replace GitHub build for Java 15 with Java 16 and drop Java 16-ea."
"9e541d6","Gary Gregory","2021-03-05 14:47:53 -0500","No need to nest in else."
"0616d82","Gary Gregory","2021-02-28 18:48:23 -0500","Use primitive parsing."
"afc1f9b","Gary Gregory","2021-02-28 18:41:48 -0500","Use String.replace() instead of replaceAll() when we don't need a Regex."
"718f3d2","Gary Gregory","2021-02-28 17:55:24 -0500","Use varargs."
"b33a4a6","Gary Gregory","2021-02-28 12:48:00 -0500","Raise embedded if into parent if."
"694464f","Gary Gregory","2021-02-28 10:35:42 -0500","Remove redundant modifiers."
"97828f3","Gary Gregory","2021-02-28 10:20:11 -0500","Use better Map API."
"193f06b","Gary Gregory","2021-02-28 10:15:56 -0500","Remove redundant super() call in constructor."
"22a4618","Gary Gregory","2021-02-28 10:12:59 -0500","Remove redundant comparison statement."
"272c917","Gary Gregory","2021-02-28 10:07:14 -0500","null check not needed."
"cb5b58e","Gary Gregory","2021-02-28 10:04:00 -0500","Use Arrays.fill()."
"45fc593","Gary Gregory","2021-02-28 09:40:10 -0500","Remove use of redundant String.substring() parameter."
"334f8e8","Gary Gregory","2021-02-28 09:38:46 -0500","Remove use of redundant String.substring() parameter."
"b7b13a2","dependabot[bot]","2021-02-15 07:41:44 +0000","Bump junit from 4.13.1 to 4.13.2"
"a709258","Lukasz Lenart","2021-02-08 09:05:56 +0100","Merge pull request #29 from apache/dependabot/github_actions/actions/cache-v2.1.4"
"a76923f","dependabot[bot]","2021-02-08 07:42:36 +0000","Bump actions/cache from v2 to v2.1.4"
"6a8d7cf","Lukasz Lenart","2021-02-01 10:10:36 +0100","Merge pull request #28 from apache/dependabot/maven/org.apache.maven.plugins-maven-checkstyle-plugin-3.1.2"
"d5a31c2","dependabot[bot]","2021-02-01 08:16:21 +0000","Bump maven-checkstyle-plugin from 3.1.1 to 3.1.2"
"54993ac","Gary Gregory","2021-01-17 17:00:28 -0500","Make private elements final where possible."
"48f3889","Gary Gregory","2021-01-17 10:35:56 -0500","Use isEmpty()."
"b93cdf4","Gary Gregory","2021-01-17 10:31:59 -0500","Use isEmpty()."
"e48bc71","Gary Gregory","2021-01-17 09:17:32 -0500","Use isEmpty()."
"a988069","Gary Gregory","2021-01-16 22:31:27 -0500","Use isEmpty()."
"e050779","Gary Gregory","2021-01-16 21:39:17 -0500","Merge branch 'master' of https://gitbox.apache.org/repos/asf/commons-ognl.git"
"925a746","Gary Gregory","2021-01-16 21:39:10 -0500","Use isEmpty()."
"eb12b8b","Lukasz Lenart","2020-12-29 10:21:36 +0100","Merge pull request #27 from apache/dependabot/maven/org.codehaus.mojo-build-helper-maven-plugin-3.2.0"
"06e3974","dependabot[bot]","2020-12-29 07:11:32 +0000","Bump build-helper-maven-plugin from 1.7 to 3.2.0"
"27a7dd6","Lukasz Lenart","2020-12-28 09:19:40 +0100","Merge pull request #26 from apache/dependabot/maven/com.h2database-h2-1.4.200"
"ca2e298","Lukasz Lenart","2020-12-28 09:16:02 +0100","Merge pull request #25 from apache/dependabot/maven/org.apache.maven.plugins-maven-checkstyle-plugin-3.1.1"
"f3fdb72","Lukasz Lenart","2020-12-28 09:15:43 +0100","Merge pull request #24 from apache/dependabot/maven/org.apache.maven.plugins-maven-pmd-plugin-3.14.0"
"3f53245","Lukasz Lenart","2020-12-28 09:15:18 +0100","Merge pull request #23 from apache/dependabot/maven/org.apache.maven.plugins-maven-jar-plugin-3.2.0"
"a6e9cbe","Lukasz Lenart","2020-12-28 09:14:44 +0100","Merge pull request #22 from apache/dependabot/maven/com.carrotsearch-junit-benchmarks-jdk15-0.7.2"
"70d91aa","dependabot[bot]","2020-12-28 08:06:25 +0000","Bump h2 from 1.3.158 to 1.4.200"
"4913d4d","dependabot[bot]","2020-12-28 08:06:22 +0000","Bump maven-checkstyle-plugin from 2.7 to 3.1.1"
"8e9fa0a","dependabot[bot]","2020-12-28 08:06:21 +0000","Bump maven-pmd-plugin from 2.3 to 3.14.0"
"136c674","dependabot[bot]","2020-12-28 08:06:15 +0000","Bump maven-jar-plugin from 3.1.0 to 3.2.0"
"756952a","dependabot[bot]","2020-12-28 08:06:11 +0000","Bump junit-benchmarks from 0.3.0 to 0.7.2"
"1fde2af","Lukasz Lenart","2020-12-27 19:28:26 +0100","Removes misleading a reference to JIRA ticket"
"a3aee90","Lukasz Lenart","2020-12-26 10:26:08 +0100","Updates changes.xml"
"c7e7b18","Lukasz Lenart","2020-12-25 12:14:00 +0100","Drops useless plugin"
"c681f34","Lukasz Lenart","2020-12-25 12:13:16 +0100","Merge pull request #21 from apache/dependabot/maven/org.apache.maven.plugins-maven-idea-plugin-2.2.1"
"cb1e9af","Lukasz Lenart","2020-12-25 12:12:49 +0100","Merge pull request #20 from apache/dependabot/maven/org.codehaus.mojo-javancss-maven-plugin-2.1"
"a407d94","Lukasz Lenart","2020-12-25 12:12:14 +0100","Merge pull request #19 from apache/dependabot/maven/org.apache.maven.plugins-maven-changes-plugin-2.12.1"
"35fbe57","Lukasz Lenart","2020-12-25 12:11:29 +0100","Merge pull request #18 from apache/dependabot/maven/org.apache.maven.plugins-maven-antrun-plugin-3.0.0"
"47c0ba3","Lukasz Lenart","2020-12-25 12:10:53 +0100","Merge pull request #17 from apache/dependabot/maven/org.codehaus.mojo-cobertura-maven-plugin-2.7"
"18c4c10","Lukasz Lenart","2020-12-25 12:09:52 +0100","Adds GH Actions status badge"
"96c87af","dependabot[bot]","2020-12-25 07:09:57 +0000","Bump maven-idea-plugin from 2.2 to 2.2.1"
"bba6b9c","dependabot[bot]","2020-12-25 07:09:46 +0000","Bump javancss-maven-plugin from 2.0 to 2.1"
"fc2f160","dependabot[bot]","2020-12-25 07:09:43 +0000","Bump maven-changes-plugin from 2.8 to 2.12.1"
"ea00eb7","dependabot[bot]","2020-12-25 07:09:42 +0000","Bump maven-antrun-plugin from 1.7 to 3.0.0"
"f94f24f","dependabot[bot]","2020-12-25 07:09:42 +0000","Bump cobertura-maven-plugin from 2.4 to 2.7"
"4832e47","Gary Gregory","2020-12-24 10:00:18 -0500","No need to downgrade or override these plugins based on what is in commons-parent or apache parent."
"e40355b","Gary Gregory","2020-12-24 09:52:30 -0500","Make the Travis and HitHub Actions builds use the same Maven goals. Normalize above builds to make them more like other Apache Commons builds."
"87e351a","Gary Gregory","2020-12-24 09:47:56 -0500","commons.javadoc.version 3.0.1 -> 3.2.0."
"977fc10","Gary Gregory","2020-12-24 09:43:38 -0500","Ignore Eclipse artifacts."
"59ad99d","Lukasz Lenart","2020-12-24 13:12:28 +0100","Prepares for release"
"8308329","Lukasz Lenart","2020-12-24 11:43:26 +0100","Adjusts test to new JUnit lib"
"bcb08ac","Lukasz Lenart","2020-12-24 11:40:20 +0100","Uses Java 8"
"e0f885a","Lukasz Lenart","2020-12-24 10:39:38 +0100","Merge pull request #16 from apache/dependabot/maven/org.apache.maven.plugins-maven-surefire-plugin-2.22.2"
"60e27ef","Lukasz Lenart","2020-12-24 10:37:25 +0100","Merge pull request #15 from apache/dependabot/maven/org.slf4j-slf4j-api-1.7.30"
"2981c9b","Lukasz Lenart","2020-12-24 10:37:10 +0100","Merge pull request #14 from apache/dependabot/maven/org.easymock-easymock-4.2"
"4c07cd9","Lukasz Lenart","2020-12-24 10:36:30 +0100","Merge pull request #13 from apache/dependabot/maven/org.javassist-javassist-3.27.0-GA"
"9822a9f","Lukasz Lenart","2020-12-24 10:36:16 +0100","Merge pull request #12 from apache/dependabot/maven/org.codehaus.mojo-findbugs-maven-plugin-3.0.5"
"17eee08","dependabot[bot]","2020-12-24 09:34:23 +0000","Bump maven-surefire-plugin from 2.21.0 to 2.22.2"
"2cb54a3","dependabot[bot]","2020-12-24 09:34:20 +0000","Bump slf4j-api from 1.6.1 to 1.7.30"
"72988f5","dependabot[bot]","2020-12-24 09:34:18 +0000","Bump easymock from 2.3 to 4.2"
"4479393","dependabot[bot]","2020-12-24 09:34:17 +0000","Bump javassist from 3.24.1-GA to 3.27.0-GA"
"397c360","dependabot[bot]","2020-12-24 09:34:14 +0000","Bump findbugs-maven-plugin from 2.3.1 to 3.0.5"
"ed2046b","Lukasz Lenart","2020-12-24 10:33:53 +0100","Merge pull request #10 from nhojpatrick/dependabot"
"3039496","Lukasz Lenart","2020-12-24 10:32:25 +0100","Merge pull request #9 from nhojpatrick/junit-4.13.1"
"0454243","Lukasz Lenart","2020-12-24 10:27:45 +0100","Drops wrapper"
"717d08d","Lukasz Lenart","2020-12-24 10:25:22 +0100","Adds missing licence header"
"849c8f0","Lukasz Lenart","2020-12-24 10:21:50 +0100","Fixes maven build"
"2c1faf8","Lukasz Lenart","2020-12-24 10:17:45 +0100","Excludes README from licence check"
"61c9443","Lukasz Lenart","2020-12-24 10:13:08 +0100","Drops JDK7 as not supported on Travis"
"121e1eb","Lukasz Lenart","2020-12-24 10:10:16 +0100","Uses ordinary maven instead of wrapper"
"473a58c","Lukasz Lenart","2020-12-24 10:05:30 +0100","Simplifies build command"
"aa6d026","Lukasz Lenart","2020-12-24 10:02:58 +0100","Merge pull request #11 from sullis/ci-jdk-8-11-15"
"e038602","Lukasz Lenart","2020-12-24 09:57:11 +0100","Adds basic readme with build status"
"dae9789","Lukasz Lenart","2020-12-24 09:56:57 +0100","Caches Maven dependencies on Travis"
"2ccb3d4","Lukasz Lenart","2020-12-24 09:30:03 +0100","Upgrades some dependencies"
"dc9b92e","Sean C. Sullivan","2020-12-23 12:10:58 -0800","ci: JDK 8, JDK 11, JDK 15"
"1ad6053","John Patrick","2020-10-14 14:08:41 +0100","enable dependabot"
"9e832bf","John Patrick","2020-10-11 19:14:30 +0100","JUnit v4.13.1"
"7676cb7","Lukasz Lenart","2019-12-23 11:32:50 +0100","Merge pull request #7 from sullis/github-actions-checkout-v2"
"2c7f6f2","Sean C. Sullivan","2019-12-22 15:28:39 -0800","GitHub Actions checkout v2"
"51cf8f4","Lukasz Lenart","2019-10-21 09:38:07 +0200","Merge pull request #6 from sullis/add-github-workflow-yaml"
"58d61b4","Lukasz Lenart","2019-10-21 09:36:32 +0200","Merge pull request #5 from sullis/travis-ci-openjdk8"
"d410339","Sean C. Sullivan","2019-10-20 22:41:42 -0700","add GitHub workflow CI yaml"
"894effc","Sean C. Sullivan","2019-10-20 15:09:35 -0700","Travis CI: use [openjdk8] instead of [oraclejdk8]"
"5c8cf10","sebbASF","2019-08-15 21:03:49 +0100","SCM: SVN => Git"
"0703126","Lukasz Lenart","2019-02-03 11:50:48 +0100","Adds .gitignore"
"e8db8c3","Lukasz Lenart","2019-01-29 08:37:07 +0100","Merge pull request #4 from sullis/travis-openjdk11"
"eea693f","Lukasz Lenart","2019-01-29 08:36:17 +0100","Merge pull request #2 from sullis/upgrade-maven-plugins"
"fc7b81e","Lukasz Lenart","2019-01-29 08:35:21 +0100","Merge pull request #3 from sullis/enhance-MethodPermCacheTest"
"8d4b6f5","Sean Sullivan","2019-01-26 12:08:03 -0800","add 'openjdk11' to Travis build matrix"
"d819159","Sean Sullivan","2018-06-18 09:08:16 -0700","enhance MethodPermCacheTest"
"1883dc8","Sean Sullivan","2018-06-08 14:24:34 -0700","upgrade Maven plugins"
"6ec1a1a","Gary D. Gregory","2018-06-08 19:27:28 +0000","Add Oracle Java 9 to Travis build. Closes #1."
"51e64c8","Rob Tompkins","2017-06-03 14:26:51 +0000","(chore) adding commons.module.name and commons.componentid to pom"
"99dcc4b","Gary D. Gregory","2017-04-07 17:52:34 +0000","Add oraclejdk7 to Travis CI."
"e8d0b88","Gary D. Gregory","2016-11-17 00:01:44 +0000","Add starter TravisCI configuration. Will pick up Travis profile from new parent module when released."
"2fc4bff","Gary D. Gregory","2016-06-07 02:26:25 +0000","Update old school @exception with new school @throws."
"6348454","Gary D. Gregory","2016-01-19 06:21:13 +0000","Update copyright for 2016 in NOTICE.txt"
"6d753b1","Sebastian Bazley","2015-12-09 17:32:04 +0000","Collect the DOAPs"
"54e6c3b","Christian Grobmeier","2013-09-03 21:21:44 +0000","upgraded changes plugin as the old version threw errors"
"bede9ab","Christian Grobmeier","2013-09-03 21:15:08 +0000","removed ognl 3 dependency for testing"
"e5b1b51","Christian Grobmeier","2013-09-03 21:03:22 +0000","removed commented code lines of no use"
"8c7d340","Christian Grobmeier","2013-09-03 20:59:05 +0000","no need to support jdk 1.3 (says pom.xml)"
"2ba85c6","Christian Grobmeier","2013-09-03 20:43:44 +0000","removed unnecessary null checks"
"1ca4398","Christian Grobmeier","2013-09-03 20:42:49 +0000","need to discuss jdk support"
"2eacc71","Christian Grobmeier","2013-09-03 20:18:30 +0000","added license to script"
"5dafda1","Christian Grobmeier","2013-09-03 20:18:01 +0000","fixed typo, updated copyright year"
"1430396","Sebastian Bazley","2013-05-31 16:46:46 +0000","Another reference to fileupload"
"70845ec","Sebastian Bazley","2013-05-31 16:27:54 +0000","Fix component name"
"9c58908","Sebastian Bazley","2013-05-20 18:06:24 +0000","Correct name of AL2.0"
"9edf943","Simone Tripodi","2013-03-27 15:47:54 +0000","fixed rawtypes warnings"
"bf9227e","Simone Tripodi","2013-03-27 15:45:59 +0000","stack overflow error due to methods signature collisions"
"18ef2d2","Simone Tripodi","2013-03-27 15:39:07 +0000","fixed rawtypes warnings trivial code format"
"d7d3576","Simone Tripodi","2013-03-27 15:33:21 +0000","trivial: code format, it was not respecting the standard"
"c0924cd","Simone Tripodi","2013-03-27 15:31:12 +0000","trivial: static import of assertTrue method"
"a0f1684","Simone Tripodi","2013-03-27 15:29:57 +0000","suppressed rawtype warning by specifying generics"
"f92202e","Simone Tripodi","2013-03-27 15:28:32 +0000","suppressed rawtype warning by specifying generics"
"97ebcef","Simone Tripodi","2013-03-27 15:26:33 +0000","suppressed rawtype warning by specifying generics"
"4503748","Simone Tripodi","2013-03-27 15:24:49 +0000","suppressed rawtype warning by specifying generics"
"238daa3","Simone Tripodi","2013-03-27 15:21:01 +0000","trivial: suppressed rawtype warning by specifying generics"
"dfed5be","Simone Tripodi","2013-03-27 15:16:44 +0000","trivial: suppressed rawtype warning by specifying generics, muted unused warning (the object method is just a test method)"
"0f11958","Simone Tripodi","2013-03-27 15:07:47 +0000","initial checkin of missing DOAP descripto for OGNL component"
"7577051","Simone Tripodi","2013-03-27 14:59:57 +0000","${project.build.directory} could be overridden in the POM and forget to be updated in the assembly descriptor"
"948f058","Simone Tripodi","2013-03-27 14:58:15 +0000","use the `exclude` logic to create the sources archive, rather than specifying what has to be included"
"9689793","Simone Tripodi","2013-03-27 14:51:45 +0000","reuse already defined properties rather than composing them to create the baseDirectory"
"76223e6","Simone Tripodi","2013-03-27 14:49:50 +0000","trivial: 2 spaces indentation for XML documents"
"3a28e61","Simone Tripodi","2013-03-27 14:39:12 +0000","trivial: changing email address pattern makes the site-plugin able to retrieve the associated gravatar and creates an enhanced team-list page"
"53817a7","Lukasz Lenart","2013-03-27 11:01:39 +0000","OGNL-234 Removes methods marked as @Deprecated"
"fd35fd2","Lukasz Lenart","2013-03-26 08:35:51 +0000","OGNL-232 Removes deprecated classes"
"882f4fb","Maurizio Cucchiara","2013-03-26 08:00:18 +0000","Used string format instead of string concatenation"
"baba9ae","Maurizio Cucchiara","2013-03-25 20:35:05 +0000","Removed deprecated constructor, furthermore initialSize var was unused"
"c0cbba6","Maurizio Cucchiara","2013-03-25 19:55:49 +0000","Removed deprecated constructor, furthermore initialSize var was unused"
"85037c9","Maurizio Cucchiara","2013-03-25 19:51:36 +0000","Combined nested if statements"
"4ffb118","Sebastian Bazley","2013-03-22 17:49:27 +0000","Fix up URLs so they point to actual sites; this allows relative URLs to work properly"
"3a320a1","Christian Grobmeier","2013-03-08 09:04:45 +0000","created proper serialUid"
"0498268","Christian Grobmeier","2013-03-08 09:02:08 +0000","removed author tags as discussed in http://s.apache.org/xT and three version tags"
"1b177f3","Christian Grobmeier","2013-03-08 08:31:22 +0000","filtered trivial method naming issue for generated classes"
"3d96785","Christian Grobmeier","2013-03-08 08:30:43 +0000","enabled findbug filter again"
"3691c98","Christian Grobmeier","2013-03-08 07:46:24 +0000","added clirr report plugin, fixed line intention on plugin above"
"f68fc9a","Lukasz Lenart","2013-03-04 07:07:11 +0000","Reverts back the change where site-content is placed"
"d5d645d","Lukasz Lenart","2013-03-01 18:13:17 +0000","Excludes files from rat report"
"1084a1e","Olivier Lamy","2013-02-27 15:10:56 +0000","upgrade surefire and javadoc plugins"
"baa5fb5","Olivier Lamy","2013-02-27 15:08:16 +0000","add download page"
"cf54fd4","Olivier Lamy","2013-02-26 23:52:00 +0000","restore download cgi"
"9615062","Olivier Lamy","2013-02-01 22:42:48 +0000","inherit version from parent"
"0e07fc3","Sebastian Bazley","2013-01-30 21:43:00 +0000","developed by => developed at"
"677e5af","Olivier Lamy","2013-01-26 21:45:42 +0000","use released parent pom"
"1822c4a","Lukasz Lenart","2013-01-17 08:52:21 +0000","OGNL-230 upgrades Javassist to version 3.16.1-GA"
"8ae40cd","Olivier Lamy","2013-01-10 22:21:56 +0000","use default path for svn pubsub"
"ed2ac59","Olivier Lamy","2013-01-09 11:55:16 +0000","ignore site-content"
"6468b71","Olivier Lamy","2013-01-09 11:54:49 +0000","configure site publish"
"6b2c131","Lukasz Lenart","2013-01-08 07:40:04 +0000","Replaces for() with foreach()"
"ac7201b","Lukasz Lenart","2013-01-08 07:38:42 +0000","Uses more efficient entrySet() instead of keySet()"
"b2a853e","Lukasz Lenart","2013-01-08 07:31:38 +0000","Uses Long.valueOf to improve overall performance"
"0e3dd0c","Lukasz Lenart","2013-01-08 07:23:43 +0000","Uses already available constants instead of redeclaring them"
"cd8d4d1","Lukasz Lenart","2013-01-08 07:04:07 +0000","Adds missing header with license"
"0bdf846","Lukasz Lenart","2013-01-08 07:02:19 +0000","Uses the latest stable parent pom instead SNAPSHOT version"
"4e21a3c","Olivier Lamy","2012-12-17 21:58:37 +0000","do not run benchmarks per default"
"a6d6bdb","Olivier Lamy","2012-12-17 21:49:54 +0000","configure ognl for site deployment via svnpubsub"
"29bc2c6","Lukasz Lenart","2012-10-24 05:37:48 +0000","Adds missing header with license"
"c74ead2","Simone Tripodi","2012-06-12 20:55:34 +0000","updated parent reference to v25"
"a34db7b","Henri Yandell","2012-03-17 05:09:23 +0000","Updating copyright dates in notice per expressive last entries in each components svn log"
"f5ca032","Maurizio Cucchiara","2012-02-01 17:27:54 +0000","Moved ex-private method to the unique consumer"
"a86ab47","Maurizio Cucchiara","2012-02-01 17:25:11 +0000","Recovered the api layout (see http://goo.gl/KzeDH)"
"8298f2b","Maurizio Cucchiara","2012-01-25 03:31:12 +0000","Added a method to identify an eval expression (necessary to fix a security issue on struts, see https://cwiki.apache.org/confluence/display/WW/S2-009)"
"0150652","Maurizio Cucchiara","2012-01-12 09:35:53 +0000","Removed boxing, used for each loop,"
"a820570","Simone Tripodi","2012-01-05 12:50:38 +0000","added author tags"
"ed37a82","Simone Tripodi","2012-01-05 12:46:22 +0000","added schema reference to site.xml"
"4c5aaa7","Maurizio Cucchiara","2011-11-24 08:19:16 +0000","This is not DirectMemory"
"9567483","Maurizio Cucchiara","2011-11-23 15:57:46 +0000","OGNL-36 - Renamed benchmark file names"
"734aa77","Maurizio Cucchiara","2011-11-18 11:20:37 +0000","Added explicit argument type (Jenkins fails)"
"36ee04d","Maurizio Cucchiara","2011-11-18 11:06:08 +0000","Added OGNL-39 to the change list"
"99f0034","Maurizio Cucchiara","2011-11-18 11:04:51 +0000","OGNL-39 - Greatly simplified OgnlRuntime, delegating away responsibilities to several new classes. Caching responsibilities are now taken by a new OgnlCache class. I also added new classes PrimitiveWrapperClasses, NumericCasts, PrimitiveDefaults, NumericValues, PrimitiveTypes, NumericLiterals and NumericDefaults."
"9f86a3c","Maurizio Cucchiara","2011-11-18 10:54:48 +0000","OGNL-39 - Corrected typo: Renamed Fie{dl,ld}CacheEntryFactory."
"38afb45","Maurizio Cucchiara","2011-11-18 10:54:19 +0000","OGNL-39 - Renamed local var"
"8ef4bdc","Maurizio Cucchiara","2011-11-18 10:53:44 +0000","OGNL-39 - Corrected typo: Renamed Fie{dl,ld}CacheEntryFactory."
"833d55f","Maurizio Cucchiara","2011-11-07 09:57:53 +0000","Formatted text (many lines were very lengthy)"
"ee16d77","Maurizio Cucchiara","2011-11-07 09:55:57 +0000","Added OGNL-38 to the change list"
"6d9fcdd","Maurizio Cucchiara","2011-11-07 09:52:34 +0000","OGNL-38 - Use StringBuilder instead of StringBuffer, removed boxing, replaced for loop with foreach"
"fae1584","Maurizio Cucchiara","2011-11-07 09:50:53 +0000","OGNL-38 - Use StringBuilder instead of StringBuffer."
"c59029d","Maurizio Cucchiara","2011-11-07 09:49:57 +0000","OGNL-38 - Variable naming, use StringBuilder instead of StringBuffer. Replace new String(stringBuffer) with stringBuffer.toString()."
"4a6491d","Maurizio Cucchiara","2011-11-07 09:49:05 +0000","OGNL-38 - Variable naming, use StringBuilder instead of StringBuffer. Replace new String(stringBuffer) with stringBuffer.toString()."
"4341ea8","Maurizio Cucchiara","2011-11-07 09:46:09 +0000","OGNL-38 - Test CONSTANT.equals(variable) and simplify conditionals."
"58a1bde","Maurizio Cucchiara","2011-11-07 09:45:31 +0000","Replaced for loop with foreach, added a method test"
"2312dad","Maurizio Cucchiara","2011-11-07 09:34:55 +0000","Correct typo"
"c77ea1b","Maurizio Cucchiara","2011-11-07 09:31:36 +0000","OGNL-38 - Removed useless extends object."
"b733778","Maurizio Cucchiara","2011-11-07 09:29:40 +0000","OGNL-38 - Remove JDK1.5 checking since OGNL now requires >=JDK1.5. The isJdk15() method is now deprecated. Variable naming (don't use acronyms. getPointerString(int) now uses StringBuilder instead of StringBuffer. getUniqueDescriptor(Object, boolean) now uses StringBuilder instead of StringBuffer. package private method findType() unused to removed. Simplify getMethods(Class<?>,boolean) with ternary. getStaticField(OgnlContext,String,String) test CONSTANT.equals(variable) and remove JDK1.5 conditionals. A lot of variable naming!"
"9eff1c0","Maurizio Cucchiara","2011-11-07 09:18:07 +0000","OGNL-38 - Use StringBuilder instead of StringBuffer."
"b2a27ab","Maurizio Cucchiara","2011-11-07 09:17:15 +0000","OGNL-38 - Simplify conditionals."
"a207fb3","Maurizio Cucchiara","2011-11-07 09:15:54 +0000","OGNL-38 - Test CONSTANT.equals(variable)."
"f2224b5","Maurizio Cucchiara","2011-11-07 09:15:09 +0000","OGNL-38 - Test CONSTANT.equals(variable)."
"259d377","Maurizio Cucchiara","2011-11-07 09:14:07 +0000","OGNL-38 -   Test CONSTANT.equals(variable), remove JDK1.5 conditionals and variable naming."
"9959e84","Maurizio Cucchiara","2011-11-07 09:12:44 +0000","OGNL-38 - Variable naming (don't use acronyms), remove OgnlRuntime.isJdk15() check."
"82505ee","Maurizio Cucchiara","2011-11-07 09:11:02 +0000","OGNL-38 - Test CONSTANT.equals(variable)."
"1983524","Maurizio Cucchiara","2011-11-07 09:09:47 +0000","OGNL-38 - Test CONSTANT.equals(variable)."
"2dd614d","Maurizio Cucchiara","2011-11-04 09:51:31 +0000","Added OGNL-35 to the change list"
"52184e1","Maurizio Cucchiara","2011-11-04 09:44:15 +0000","Group conditions with same return value"
"64e372b","Maurizio Cucchiara","2011-11-04 09:18:36 +0000","OGNL-35 - Flipped equals() everywhere where a variable is tested against a String constant."
"357b035","Maurizio Cucchiara","2011-11-04 09:16:35 +0000","Fixed code style"
"14dc11b","Maurizio Cucchiara","2011-11-04 09:15:52 +0000","OGNL-35 - CPD fix, extracted shared method getSourceBeanMethod() from getSourceSetter() and getSourceAccessor()."
"1efd4de","Maurizio Cucchiara","2011-11-04 09:13:17 +0000","Fixed code style"
"15ec0c0","Maurizio Cucchiara","2011-11-04 09:11:05 +0000","OGNL-35 - CPD fix, extracted shared method getSourceString() from toGetSourceString() and toSetSourceString()."
"9975f71","Maurizio Cucchiara","2011-11-04 09:03:22 +0000","Fixed code style"
"2f2a227","Maurizio Cucchiara","2011-11-04 09:01:49 +0000","OGNL-35 - CPD fix, extracted getIndexString() from getSourceAccessor() and getSourceSetter()."
"b94cb5b","Maurizio Cucchiara","2011-11-04 08:54:02 +0000","Added OGNL-37 to the change list"
"66ca35f","Maurizio Cucchiara","2011-11-03 10:17:21 +0000","OGNL-37 - Avoid concurrentModificationException"
"e7ee1a8","Maurizio Cucchiara","2011-11-03 09:55:41 +0000","OGNL-37 - Corrected attempt to remove LocalReference (keys was always of type String)."
"1b442a4","Maurizio Cucchiara","2011-11-03 09:40:34 +0000","OGNL-37 - Made static ints final. Use Map.entrySet instead of Map.keySet for better performance. Javadoc improvements."
"d967479","Maurizio Cucchiara","2011-11-03 09:32:26 +0000","OGNL-37 - use valueOf() instead of new for boxing. Adjust unnecessary conditional checking."
"fc0c411","Maurizio Cucchiara","2011-11-03 09:28:13 +0000","OGNL-37 - Provide equals() and hashcode() implementation to override PropertyDescriptor."
"1461364","Maurizio Cucchiara","2011-11-03 09:26:20 +0000","OGNL-37 - Use StringBuilder instead of String concatenation with '+'."
"25291b1","Maurizio Cucchiara","2011-11-03 09:24:21 +0000","OGNL-37 - Use StringBuilder instead of String concatenation with '+'."
"7158b23","Maurizio Cucchiara","2011-11-03 09:19:44 +0000","OGNL-37 - Replaced for loops with foreach version."
"ac70c1f","Maurizio Cucchiara","2011-11-03 09:18:01 +0000","OGNL-37 - Remove int boxing, lets rely on autoboxing."
